,ba_m,simple_spread_chance,group_homophily,repetition,run,pearson,euclidean,mape
7403,3,0.25,0.5,4,7,-0.11720318801752157,415.4511839122659,0.6135948550929369
7404,3,0.25,0.5,4,8,-0.08384519961161212,412.9509084281781,0.6045206096247986
7405,3,0.25,0.5,4,9,-0.06138117760667203,413.81674503851167,0.6106039122958111
7406,3,0.25,0.5,4,10,0.03087594511435088,166.63997129214152,0.24563886413037653
7407,3,0.25,0.5,4,11,-0.053342616150772994,408.70419144013294,0.5983018412431628
7408,3,0.25,0.5,4,12,-0.11438358968341589,405.63289158536054,0.5933716635491804
7409,3,0.25,0.5,4,13,-0.07051280363805539,405.62626749790076,0.5974387567135877
7410,3,0.25,0.5,4,14,-0.08957329209441127,410.97396744343763,0.6017985667692516
7411,3,0.25,0.5,4,15,0.023193361139295803,167.41720446373088,0.24674219936934516
7412,3,0.25,0.5,4,16,-0.08028016828658772,401.57697673965555,0.5813859352233959
7413,3,0.25,0.5,4,17,-0.04053843437505685,196.1500581684245,0.28628318036011113
7414,3,0.25,0.5,4,18,0.02578948688812396,184.41355621500838,0.26809624729352516
7415,3,0.25,0.5,4,19,-0.0735214103617169,419.5198103944683,0.6197853895890789
7416,3,0.25,0.5,4,20,-0.06205273516190709,412.33553650488926,0.6036662748477958
7417,3,0.25,0.5,4,21,0.19115795043892725,164.8079351859367,0.2492886973615691
7418,3,0.25,0.5,4,22,0.21422380243838182,166.29196011506804,0.2510795944220828
7419,3,0.25,0.5,4,23,-0.11531096788542945,405.7626217939572,0.5958075310128033
7420,3,0.25,0.5,4,24,-0.0534813429198188,424.23920632067774,0.631608705289212
7421,3,0.25,0.5,4,25,0.040331226972934564,165.87498941873784,0.2449619028429452
7422,3,0.25,0.5,4,26,-0.04233955613929982,413.666972808759,0.6089890476178732
7423,3,0.25,0.5,4,27,-0.039021161709714675,411.5726987917194,0.6006321020139874
7424,3,0.25,0.5,4,28,0.0629617332459599,170.06244651688624,0.2527314067212321
7425,3,0.25,0.5,4,29,0.28841060715068306,151.4073174013573,0.22770661654312555
7426,3,0.25,0.5,4,30,-0.1618412390281245,261.7943452026603,0.386545123555043
7427,3,0.25,0.5,4,31,-0.07025921365639433,408.5048229515159,0.5964970980084349
7428,3,0.25,0.5,4,32,0.0466258859848232,167.05348566559343,0.24666595163614047
7429,3,0.25,0.5,4,33,0.18660694071385633,167.26417012688964,0.2520956391283831
7430,3,0.25,0.5,4,34,-0.03234754523229393,412.292674781173,0.6053076952164166
7431,3,0.25,0.5,4,35,-0.011667801653036556,406.88524448002573,0.6007882310381092
7432,3,0.25,0.5,4,36,0.19996785700497943,170.4505279311687,0.24952926543509704
7433,3,0.25,0.5,4,37,-0.06717650933878612,401.61210464535435,0.5863554770988176
7434,3,0.25,0.5,4,38,-0.03273465469478571,211.89577332242717,0.33145235534948925
7435,3,0.25,0.5,4,39,-0.0824790578171641,407.8496566858843,0.5993581735731067
7436,3,0.25,0.5,4,40,-0.16338489178607687,268.7131729443863,0.4089982175372953
7437,3,0.25,0.5,4,41,0.04518823324215283,166.44484190055903,0.24581211233182257
7438,3,0.25,0.5,4,42,-0.04173084144973797,409.1941486293358,0.6016849980850606
7439,3,0.25,0.5,4,43,-0.012164838829697123,409.63809106146886,0.6040721377677958
7440,3,0.25,0.5,4,44,0.23154221127988275,167.1178963019474,0.25323092946924647
7441,3,0.25,0.5,4,45,0.051273361089463475,168.2678626044029,0.24966407642924712
7442,3,0.25,0.5,4,46,0.01102025100069672,251.35839441140797,0.38048082434725866
7443,3,0.25,0.5,4,47,-0.10588194533537464,411.30365533555306,0.5973344030888187
7444,3,0.25,0.5,4,48,-0.07104421582542415,413.4446517599187,0.6068388099066785
7445,3,0.25,0.5,4,49,-0.044856170553416015,406.3754935956561,0.5995198296719533
7446,3,0.25,0.5,4,50,0.085893247379748,225.59353535975097,0.3406543891053167
7447,3,0.25,0.5,4,51,-0.12057859543041398,409.16632155149324,0.605880596808261
7448,3,0.25,0.5,4,52,0.20059928084140577,162.9481299249893,0.24755179006557393
7449,3,0.25,0.5,4,53,-0.0745409203329168,410.538141501427,0.6034574953473745
7450,3,0.25,0.5,4,54,0.1912757307251417,165.46592396677963,0.25033142351657295
7451,3,0.25,0.5,4,55,0.05524020605059011,169.68373020410323,0.2527815181413778
7452,3,0.25,0.5,4,56,0.05414485105104593,167.86314643804334,0.24894230780525461
7453,3,0.25,0.5,4,57,-0.08406238257576222,405.9590835019085,0.5996293775049326
7454,3,0.25,0.5,4,58,-0.05625183929532762,242.95640900046268,0.37258980580125356
7455,3,0.25,0.5,4,59,-0.0009847927293846574,213.7504353342837,0.32591540066926905
7456,3,0.25,0.5,5,0,0.2610545495624828,164.37284542094878,0.23193586566190474
7457,3,0.25,0.5,5,1,-0.07761283974605579,409.0901086230665,0.6007658523023077
7458,3,0.25,0.5,5,2,-0.0011059107135766855,406.3762158077505,0.5964263121251011
7459,3,0.25,0.5,5,3,0.25595824552492313,159.03838407186862,0.2255635242009403
7460,3,0.25,0.5,5,4,0.013726983145986997,181.26886055997252,0.2661058678170742
7461,3,0.25,0.5,5,5,-0.012595810771695653,411.7328416996634,0.6059048372255278
7462,3,0.25,0.5,5,6,0.03566767933064224,230.64736953140348,0.3514437839417166
7463,3,0.25,0.5,5,7,-0.12060394204890608,410.022697141871,0.6031198062740842
7464,3,0.25,0.5,5,8,-0.09369138637995111,287.7783771086866,0.44653036497112825
7465,3,0.25,0.5,5,9,-0.0507647849973423,179.484801709763,0.2610450649696993
7466,3,0.25,0.5,5,10,0.23371684331830156,180.27327849000014,0.2720726801323284
7467,3,0.25,0.5,5,11,-0.056438351005236476,419.38425948118356,0.6213286263818415
7468,3,0.25,0.5,5,12,-0.06023974282601053,407.06845259345556,0.5978257713314638
7469,3,0.25,0.5,5,13,-0.0028374638671221177,421.4170517603143,0.6288983112075132
7470,3,0.25,0.5,5,14,0.08007392746366854,221.70796148139473,0.33979311379401217
7471,3,0.25,0.5,5,15,-0.06487040689886467,405.86567732687655,0.5981822353759423
7472,3,0.25,0.5,5,16,0.24806451510503855,180.19446468999902,0.2741095191890098
7473,3,0.25,0.5,5,17,-0.0836040378329516,412.90433032165805,0.6105148323353399
7474,3,0.25,0.5,5,18,-0.07366459739697605,411.2322556388937,0.5996121452721548
7475,3,0.25,0.5,5,19,-0.10243314251765175,413.1584550278596,0.6088922544546614
7476,3,0.25,0.5,5,20,0.22178834992653731,177.75196744033016,0.2684549759315394
7477,3,0.25,0.5,5,21,0.011367209218044136,230.01160969070398,0.34923676724406155
7478,3,0.25,0.5,5,22,-0.07592636394150941,232.87579727109264,0.36286541594913224
7479,3,0.25,0.5,5,23,0.27229404626591996,180.91542147607367,0.2763151901608702
7480,3,0.25,0.5,5,24,-0.05247552836011501,412.0591469507237,0.603734956494986
7481,3,0.25,0.5,5,25,0.1492493508311531,188.67891060692386,0.2894589589669647
7482,3,0.25,0.5,5,26,-0.12731041178490526,410.9204514683781,0.6041081048003273
7483,3,0.25,0.5,5,27,-0.022231774018018267,410.9064119920181,0.6052957467590843
7484,3,0.25,0.5,5,28,-0.12310513579895076,419.1560649579905,0.6195147028197573
7485,3,0.25,0.5,5,29,0.24046301282098112,180.53743947847838,0.2743151671944614
7486,3,0.25,0.5,5,30,0.03175480704469072,227.18786793467174,0.33871327670732243
7487,3,0.25,0.5,5,31,0.029173887653053957,417.5259761107341,0.6189458320536101
7488,3,0.25,0.5,5,32,-0.01892689407673046,180.45091579980098,0.26354593783050273
7489,3,0.25,0.5,5,33,-0.051300481355232096,414.9637451945073,0.6106359783214229
7490,3,0.25,0.5,5,34,-0.10511911683071941,410.6581263708443,0.603333335029321
7491,3,0.25,0.5,5,35,-0.13269556905223023,410.84013102210264,0.603843186752551
7492,3,0.25,0.5,5,36,0.0016669278751980747,225.14965690491223,0.3351192466422215
7493,3,0.25,0.5,5,37,0.24226762914690722,212.41635965580147,0.31802589602132697
7494,3,0.25,0.5,5,38,-0.014280072990322162,414.24988719739355,0.6168109086413079
7495,3,0.25,0.5,5,39,0.002613730103524068,235.71616085362788,0.36124736353848963
7496,3,0.25,0.5,5,40,-0.03452683965849009,180.51650348047937,0.2632189471124291
7497,3,0.25,0.5,5,41,-0.03807080631411894,403.46728672083356,0.5965784547718483
7498,3,0.25,0.5,5,42,-0.02407987388244487,173.90702408907615,0.24783550646054844
7499,3,0.25,0.5,5,43,-0.02124874481196114,409.37171562944513,0.6009344584397103
7500,3,0.25,0.5,5,44,-0.04768076467795118,398.21015844854145,0.5799610392341917
7501,3,0.25,0.5,5,45,0.06701348999078145,199.39459376633707,0.31073884557503856
7502,3,0.25,0.5,5,46,0.13956994848810858,148.55191428817056,0.22845740320123956
7503,3,0.25,0.5,5,47,-0.11121116285948923,408.1423585897933,0.5995304383998946
7504,3,0.25,0.5,5,48,-0.14174027858224073,422.9220215208023,0.6213517566343992
7505,3,0.25,0.5,5,49,0.2307067986629041,178.19299213517937,0.26950034843829257
7506,3,0.25,0.5,5,50,-0.04082791514558999,181.6235324241287,0.26478586508771923
7507,3,0.25,0.5,5,51,-0.11055166716335017,413.1131623803074,0.6070622815115532
7508,3,0.25,0.5,5,52,0.012213469679291067,183.50780573152804,0.2691204213830418
7509,3,0.25,0.5,5,53,0.23033177939605962,178.8641152040757,0.27189022108445643
7510,3,0.25,0.5,5,54,-0.0412634587531657,411.17557810655563,0.605590900382471
7511,3,0.25,0.5,5,55,0.22591753931962674,177.62418996690283,0.2680188203855412
7512,3,0.25,0.5,5,56,-0.030936511308408427,407.9141351096517,0.6011425863168887
7513,3,0.25,0.5,5,57,-0.07663312327850376,412.3190488388588,0.6100336057978085
7514,3,0.25,0.5,5,58,-0.04352508728682536,179.1931928365166,0.25999358509764636
7515,3,0.25,0.5,5,59,-0.06508679216106901,421.75286283363056,0.6294643642896488
7516,3,0.25,0.5,6,0,-0.08273114376101423,409.6860295740809,0.608810926777425
7517,3,0.25,0.5,6,1,0.2186939198772694,177.52963091488164,0.2655981087964899
7518,3,0.25,0.5,6,2,-0.06212901849136851,416.98774195310506,0.6153193958243189
7519,3,0.25,0.5,6,3,0.20945078577280482,177.01196170310786,0.26551418679093225
7520,3,0.25,0.5,6,4,0.002596375339900666,405.62848425812814,0.6035765645976346
7521,3,0.25,0.5,6,5,0.2403494095074842,179.2637801373892,0.26870810424622427
7522,3,0.25,0.5,6,6,-0.054767046803032605,410.8478686776269,0.6099278073309148
7523,3,0.25,0.5,6,7,0.1883032127864529,240.26098163407792,0.3693896236897607
7524,3,0.25,0.5,6,8,0.01816718296453394,187.93606955951125,0.2864028418819853
7525,3,0.25,0.5,6,9,0.224389860104825,177.40745397137061,0.2655253389490964
7526,3,0.25,0.5,6,10,-0.06912203047970165,253.7956459957634,0.39717585698640917
7527,3,0.25,0.5,6,11,0.20694834375824808,176.39914363232901,0.2635277508496361
7528,3,0.25,0.5,6,12,-0.0586565471525321,422.8797536450352,0.6341788502091792
7529,3,0.25,0.5,6,13,0.2347539619352419,178.45275227085895,0.26816794055698906
7530,3,0.25,0.5,6,14,-0.08165685182739575,427.9113730840433,0.635467870633538
7531,3,0.25,0.5,6,15,-0.04929222980328943,413.19788891957586,0.6091800805523722
7532,3,0.25,0.5,6,16,-0.08494952345723121,413.12418434267374,0.6079146204077742
7533,3,0.25,0.5,6,17,0.16298228170272647,188.52906248258327,0.273593627396523
7534,3,0.25,0.5,6,18,-0.034381622436649675,408.61420559654493,0.599486240614465
7535,3,0.25,0.5,6,19,-0.08819717888233393,414.2748830541477,0.6097613487880418
7536,3,0.25,0.5,6,20,-0.07364938741238196,411.99424894307504,0.606557042637737
7537,3,0.25,0.5,6,21,0.008172997782590027,413.0754253490107,0.6146443943025631
7538,3,0.25,0.5,6,22,-0.05126337965688026,416.1494203572779,0.6173389308503145
7539,3,0.25,0.5,6,23,-0.03739635010421566,228.64774108399578,0.35700584183139833
7540,3,0.25,0.5,6,24,-0.10587843641721356,242.18713420448168,0.36629827927010356
7541,3,0.25,0.5,6,25,0.11964113975892492,161.1077753214653,0.2299567035345534
7542,3,0.25,0.5,6,26,0.22373541323673343,178.6234859317136,0.26819487682935456
7543,3,0.25,0.5,6,27,-0.017832486277661375,414.57250852186485,0.6132715356473896
7544,3,0.25,0.5,6,28,-0.031189978906327603,412.08902117564594,0.6160407564355038
7545,3,0.25,0.5,6,29,-0.0577542261697129,256.3963509107343,0.40239149138787855
7546,3,0.25,0.5,6,30,0.10497635713860647,188.9695001712453,0.2818988563059055
7547,3,0.25,0.5,6,31,0.22562845105657273,178.89543846247543,0.2685902697279998
7548,3,0.25,0.5,6,32,-0.030315261202469176,419.7763148667798,0.6252096651075806
7549,3,0.25,0.5,6,33,0.22693452574306847,178.07131664728362,0.267806237206742
7550,3,0.25,0.5,6,34,-0.05690228751045609,255.26504584350997,0.39999666217384017
7551,3,0.25,0.5,6,35,-0.06095740493514875,254.26589292090816,0.39999219442214934
7552,3,0.25,0.5,6,36,0.2021908887712891,178.0035596362973,0.26680727358693
7553,3,0.25,0.5,6,37,-0.09199965623848676,399.3876616529478,0.5848990100541038
7554,3,0.25,0.5,6,38,-0.023806458975309502,410.4755393630235,0.6003716657897805
7555,3,0.25,0.5,6,39,0.10706250798410093,196.98777215696938,0.30847300099340225
7556,3,0.25,0.5,6,40,-0.06708589837947841,202.43581797210382,0.31010841657090243
7557,3,0.25,0.5,6,41,-0.16919512880330967,198.62794443021673,0.2927911805802278
7558,3,0.25,0.5,6,42,-0.08729834404009629,410.55430422467447,0.6104805756815678
7559,3,0.25,0.5,6,43,-0.05305037043345132,418.01864016270724,0.621677078917531
7560,3,0.25,0.5,6,44,-0.0518827601216329,276.3196374154191,0.4160901989398276
7561,3,0.25,0.5,6,45,-0.049950347901472604,414.1277339597039,0.6077751589148205
7562,3,0.25,0.5,6,46,-0.0413189801043161,413.2875873238933,0.6171482975837405
7563,3,0.25,0.5,6,47,-0.041515215784307745,407.8907792707418,0.6070046487546922
7564,3,0.25,0.5,6,48,0.05847437484846205,213.17764610462714,0.3258850551819301
7565,3,0.25,0.5,6,49,-0.0818085839059653,409.3392030418024,0.6037865373993082
7566,3,0.25,0.5,6,50,-0.03551190467750456,406.1161063637326,0.5977021375039571
7567,3,0.25,0.5,6,51,-0.09518720085198408,415.9935322137676,0.6086696032112192
7568,3,0.25,0.5,6,52,-0.05005548450681494,412.37823868578084,0.6100385666899512
7569,3,0.25,0.5,6,53,0.10862169455062354,210.92535244980124,0.31348290966786
7570,3,0.25,0.5,6,54,-0.06317938337693735,412.27589120486897,0.6038693011437066
7571,3,0.25,0.5,6,55,-0.03770421928197309,412.03213860390696,0.6071482469323639
7572,3,0.25,0.5,6,56,0.2213222344132886,177.10152539111428,0.26539153673418486
7573,3,0.25,0.5,6,57,-0.08342190014762274,414.11147867010317,0.6145495344441402
7574,3,0.25,0.5,6,58,0.24031144333538412,178.68631226291976,0.2684573320319126
7575,3,0.25,0.5,6,59,-0.012968835737398812,247.8491757552549,0.3760684961458627
7576,3,0.25,0.5,7,0,-0.10994564876238078,415.99504645916085,0.611776990264929
7577,3,0.25,0.5,7,1,0.0203291161498182,163.24746785790026,0.23956821112701296
7578,3,0.25,0.5,7,2,0.054242238979492395,164.48851945807283,0.24270671558504095
7579,3,0.25,0.5,7,3,0.08363890414550701,193.2209449253514,0.27364154720658557
7580,3,0.25,0.5,7,4,-0.08582522561420419,419.96828882307005,0.6183139150196159
7581,3,0.25,0.5,7,5,-0.0794515028023088,415.09773575755526,0.6120466640967837
7582,3,0.25,0.5,7,6,-0.08586146445546537,412.1768282075516,0.599262135008091
7583,3,0.25,0.5,7,7,0.08305540624682368,191.9859671829192,0.2730474167389285
7584,3,0.25,0.5,7,8,-0.03464216721289806,408.01487684797775,0.5998722150666976
7585,3,0.25,0.5,7,9,-0.04908224184676938,413.44484363008746,0.6149739201476495
7586,3,0.25,0.5,7,10,-0.11543969863812974,415.9416943148911,0.6068194750440479
7587,3,0.25,0.5,7,11,-0.037815890903202504,413.3966045221826,0.6121598234694611
7588,3,0.25,0.5,7,12,0.008785672600097197,218.91974046281098,0.33363776939500706
7589,3,0.25,0.5,7,13,-0.025992910182581513,400.72891462425986,0.5929834650954383
7590,3,0.25,0.5,7,14,-0.056273140253203145,417.7245495711939,0.6155054233672241
7591,3,0.25,0.5,7,15,0.0048300222274525505,218.99613301950663,0.33343592871002525
7592,3,0.25,0.5,7,16,0.07137453609830509,176.29152914542155,0.2765804307805096
7593,3,0.25,0.5,7,17,-0.06987038060999666,417.1236006868096,0.6130949525978653
7594,3,0.25,0.5,7,18,0.03043526597106246,167.01685048090823,0.24254434028732294
7595,3,0.25,0.5,7,19,-0.06162736937535183,406.61188938717197,0.5892401179623659
7596,3,0.25,0.5,7,20,0.125572796142091,192.45012564310036,0.27529621527227904
7597,3,0.25,0.5,7,21,-0.061005009941141324,412.26685696992035,0.6095044942381616
7598,3,0.25,0.5,7,22,-0.0765648282936454,412.7580108821078,0.6098487505126593
7599,3,0.25,0.5,7,23,-0.059624890241121324,416.0820703531561,0.6148139116972409
7600,3,0.25,0.5,7,24,0.0188231883250333,226.790286583362,0.35499858574872833
7601,3,0.25,0.5,7,25,0.031321626355521444,164.82493984226244,0.240917167156922
7602,3,0.25,0.5,7,26,0.04029444732210277,164.2781512779629,0.2411292254128803
7603,3,0.25,0.5,7,27,-0.09648224447321711,407.9628863681949,0.5903209051164972
7604,3,0.25,0.5,7,28,-0.07607943012132064,408.949751062664,0.605501450270253
7605,3,0.25,0.5,7,29,0.22993033577178598,208.78883344225355,0.32670596145633285
7606,3,0.25,0.5,7,30,-0.05741043621270183,404.0960840781495,0.5934434114234153
7607,3,0.25,0.5,7,31,0.12922981581627382,192.40824148818785,0.27521194645943187
7608,3,0.25,0.5,7,32,0.13097189713993507,194.89911702090708,0.2786622918024982
7609,3,0.25,0.5,7,33,-0.01650409900595708,237.52298598299305,0.362370738556373
7610,3,0.25,0.5,7,34,-0.10741597738063095,422.22260144682537,0.6338608114852575
7611,3,0.25,0.5,7,35,-0.046780967085055414,413.4447972593662,0.6208144277327753
7612,3,0.25,0.5,7,36,0.19295123864089206,194.33733250058117,0.2795562082219316
7613,3,0.25,0.5,7,37,-0.02294802175130777,416.45200898697226,0.616909384812203
7614,3,0.25,0.5,7,38,-0.07824362879794246,420.01540762197186,0.6253028023056859
7615,3,0.25,0.5,7,39,-0.10288303040158908,413.5642083810185,0.6124460230181498
7616,3,0.25,0.5,7,40,-0.03313730684093174,230.35602241817335,0.3404861644624635
7617,3,0.25,0.5,7,41,0.043830428618712114,164.62304048753234,0.24219031024262128
7618,3,0.25,0.5,7,42,0.21799345680720253,165.92016080930162,0.23934826517802046
7619,3,0.25,0.5,7,43,0.037544311069679585,230.18718379689767,0.3424432012019539
7620,3,0.25,0.5,7,44,0.18482392955703153,192.6750117618976,0.276130124479026
7621,3,0.25,0.5,7,45,-0.034535480895376086,419.5089197359987,0.623823433558862
7622,3,0.25,0.5,7,46,0.15274882056576422,193.33136222141093,0.27651003253621736
7623,3,0.25,0.5,7,47,0.22489043368931017,155.2918079311361,0.22605744446289092
7624,3,0.25,0.5,7,48,0.09236850253084626,193.21071472562826,0.2740544927946753
7625,3,0.25,0.5,7,49,-0.10492887230995844,222.83499479934528,0.33524471291047814
7626,3,0.25,0.5,7,50,-0.06753040105309698,412.209936663305,0.6079634425018164
7627,3,0.25,0.5,7,51,-0.0924040080342556,408.0761266755447,0.594479977333615
7628,3,0.25,0.5,7,52,-0.10562440571504432,206.88305558502034,0.30544539555908934
7629,3,0.25,0.5,7,53,0.18228142253055016,161.89862473913863,0.24293027304661544
7630,3,0.25,0.5,7,54,0.07314483040293394,183.25194066368485,0.2763638280387077
7631,3,0.25,0.5,7,55,-0.05445216167038347,413.8798797041968,0.6052100823515074
7632,3,0.25,0.5,7,56,-0.061107079137962705,404.45353849017266,0.5977405418857208
7633,3,0.25,0.5,7,57,0.04994975516576947,166.048414508439,0.24460194450024075
7634,3,0.25,0.5,7,58,-0.12253133148400817,408.1364822295061,0.6051602625083569
7635,3,0.25,0.5,7,59,-0.05708743711134293,404.4182840575307,0.5952185907818438
7636,3,0.25,0.5,8,0,-0.012398836342838207,227.32870899161912,0.33732039175899264
7637,3,0.25,0.5,8,1,0.1250581933294446,234.40321194509025,0.3536264075069415
7638,3,0.25,0.5,8,2,-0.06838344999049548,418.37538855311317,0.6217335933397345
7639,3,0.25,0.5,8,3,-0.047252067220077375,416.69531112685644,0.6152859261099061
7640,3,0.25,0.5,8,4,-0.11370411003747177,410.7666902359421,0.5943900285116589
7641,3,0.25,0.5,8,5,0.19704797120351258,153.36235191075193,0.22572715840571878
7642,3,0.25,0.5,8,6,0.15161527090290453,199.19062408731995,0.30935503012193427
7643,3,0.25,0.5,8,7,-0.0611317880891234,410.92476641985354,0.6017801658073663
7644,3,0.25,0.5,8,8,-0.06643500790588495,413.54713965695265,0.6131467111106713
7645,3,0.25,0.5,8,9,-0.06237357896893384,407.9200453363903,0.596439528859104
7646,3,0.25,0.5,8,10,0.18737509457014423,198.93379725339037,0.3100723936333162
7647,3,0.25,0.5,8,11,-0.07597072761803338,409.61087531278304,0.6028693250604911
7648,3,0.25,0.5,8,12,0.17540942235463763,198.8257497036394,0.30913921794119986
7649,3,0.25,0.5,8,13,0.14380117871208228,198.67937526214237,0.3091154935876042
7650,3,0.25,0.5,8,14,-0.06704999248648971,410.96984722655907,0.6046049334522512
7651,3,0.25,0.5,8,15,0.17199396431015798,197.59742487345807,0.30675083720432533
7652,3,0.25,0.5,8,16,-0.09442270866440901,415.80604442669693,0.6181920085045213
7653,3,0.25,0.5,8,17,-0.057193404669106995,412.7373879830516,0.6033569370184632
7654,3,0.25,0.5,8,18,-0.023457189924958505,232.13200515872347,0.3509622198108742
7655,3,0.25,0.5,8,19,-0.1536764920555165,232.35607927767936,0.3423673303291554
7656,3,0.25,0.5,8,20,0.17268733649556123,122.23319050481287,0.16894079891143052
7657,3,0.25,0.5,8,21,-0.059905287907573775,413.9155727864054,0.6080911562813069
7658,3,0.25,0.5,8,22,-0.11179600552820657,249.21788872100433,0.3821331359345952
7659,3,0.25,0.5,8,23,0.13102486683320394,190.97143481308527,0.2906053521435251
7660,3,0.25,0.5,8,24,-0.02817146832510231,209.72693020383795,0.31576993730730213
7661,3,0.25,0.5,8,25,0.1446588825113856,199.16822966241753,0.3090325433635593
7662,3,0.25,0.5,8,26,0.02448685737992377,199.7318403092214,0.29609158181134737
7663,3,0.25,0.5,8,27,0.01572778920115048,209.30690642187963,0.311651453369163
7664,3,0.25,0.5,8,28,-0.05885322320789891,410.51491277291825,0.6004976680210958
7665,3,0.25,0.5,8,29,0.05011862388514198,229.53407140458125,0.3425058154275205
7666,3,0.25,0.5,8,30,-0.09975197809208237,410.5699418513355,0.5986985457671442
7667,3,0.25,0.5,8,31,-0.11073521967400168,409.3568752850969,0.6016747964462353
7668,3,0.25,0.5,8,32,0.14877901064624,198.2492135330821,0.3074943157683649
7669,3,0.25,0.5,8,33,-0.015029472342094749,411.4110033542654,0.6096890750559442
7670,3,0.25,0.5,8,34,-0.06368262271725854,420.25278726574805,0.6251190135960915
7671,3,0.25,0.5,8,35,-0.08444811633273214,403.87045626129793,0.5896820055437132
7672,3,0.25,0.5,8,36,-0.11351052617312751,414.69084332053586,0.6083495843906795
7673,3,0.25,0.5,8,37,-0.0375906337413669,405.6963104309718,0.5996101368144015
7674,3,0.25,0.5,8,38,0.14752277728594332,199.1182214256121,0.3089151627400403
7675,3,0.25,0.5,8,39,-0.08619086773554929,410.24700631060136,0.6015976238247248
7676,3,0.25,0.5,8,40,-0.0784998058857167,401.76225887170426,0.5827544681709472
7677,3,0.25,0.5,8,41,-0.1162349917531146,215.3791643860715,0.31738607876347374
7678,3,0.25,0.5,8,42,-0.08674049659999737,418.82780478092303,0.6173260147925692
7679,3,0.25,0.5,8,43,0.14467279047640855,198.23256205562163,0.30766622034285734
7680,3,0.25,0.5,8,44,-0.07730956182254307,412.4556905838969,0.6013625161066359
7681,3,0.25,0.5,8,45,-0.05754599672956335,407.71860555846024,0.5948468188429443
7682,3,0.25,0.5,8,46,-0.04070359987644961,274.44661096031433,0.42997134526497316
7683,3,0.25,0.5,8,47,-0.08507305403509267,411.44961403511616,0.6044375928892693
7684,3,0.25,0.5,8,48,0.1663067536363673,150.75645934544622,0.22186270049714177
7685,3,0.25,0.5,8,49,0.1537389151323407,199.87861891029706,0.3098698536701307
7686,3,0.25,0.5,8,50,-0.10373451290868733,410.3400073806295,0.6014032990282766
7687,3,0.25,0.5,8,51,-0.042950720948477565,276.76240287025956,0.4243158907418607
7688,3,0.25,0.5,8,52,0.14667211475796574,198.3248409001188,0.30722806441646916
7689,3,0.25,0.5,8,53,-0.0871747338101206,409.3276769735948,0.5991855863208216
7690,3,0.25,0.5,8,54,-0.12046273531065281,409.0348887919992,0.6037832572008407
7691,3,0.25,0.5,8,55,0.17947039648974292,149.5082099891459,0.22072637233866224
7692,3,0.25,0.5,8,56,-0.051483905171193924,410.9987334869052,0.6056249912508386
7693,3,0.25,0.5,8,57,-0.018450373224038686,413.64338430967473,0.6127766975108696
7694,3,0.25,0.5,8,58,0.1866512126415921,154.83927947464989,0.2279425089243806
7695,3,0.25,0.5,8,59,0.15226475132308792,198.3865132656475,0.30737718585311535
7696,3,0.25,0.5,9,0,0.30212205646199725,180.91924102521617,0.28680855367500235
7697,3,0.25,0.5,9,1,-0.026080591099110883,233.69723566917705,0.3701232622285522
7698,3,0.25,0.5,9,2,-0.06378890579490464,414.26889411446933,0.6074207400528265
7699,3,0.25,0.5,9,3,-0.015311334252833986,411.8297816043633,0.6078686397438274
7700,3,0.25,0.5,9,4,-0.10439543239755605,415.82227856323544,0.614685415019745
7701,3,0.25,0.5,9,5,-0.11017104517377822,247.37045159764727,0.3750822332476955
7702,3,0.25,0.5,9,6,0.2785765031721905,180.00001988426365,0.2831022064540496
7703,3,0.25,0.5,9,7,-0.09559482990306813,406.42534445769826,0.5938089226459399
7704,3,0.25,0.5,9,8,-0.09696369026610185,403.8058369961904,0.5921682332434911
7705,3,0.25,0.5,9,9,-0.09136821512503666,418.5407761725176,0.625082227504931
7706,3,0.25,0.5,9,10,0.18815913227934863,221.1929207025131,0.335967455182779
7707,3,0.25,0.5,9,11,-0.07227858586207296,418.83401996675275,0.6183228194509128
7708,3,0.25,0.5,9,12,-0.07445255579449438,416.1223547296843,0.62069206926807
7709,3,0.25,0.5,9,13,0.15169740332900916,210.48906944504415,0.3264113386962841
7710,3,0.25,0.5,9,14,-0.04400316730729279,409.8149347769025,0.6056446197293205
7711,3,0.25,0.5,9,15,0.23007399557038552,195.5715132357683,0.29119153336666587
7712,3,0.25,0.5,9,16,0.25777980744813106,169.10323569946877,0.2542137422941129
7713,3,0.25,0.5,9,17,-0.13051661178168983,410.82585261257856,0.6048046683140614
7714,3,0.25,0.5,9,18,0.05448817825986194,196.77008146182084,0.29864725786718976
7715,3,0.25,0.5,9,19,0.16016880139230577,191.90932338514736,0.2861831434259383
7716,3,0.25,0.5,9,20,-0.057277955350173236,417.8119498630737,0.6212131327829836
7717,3,0.25,0.5,9,21,0.1112920776366338,208.5726575393596,0.32037467080795545
7718,3,0.25,0.5,9,22,0.22983671461590036,196.0589304320996,0.2911539632640873
7719,3,0.25,0.5,9,23,-0.08807420709702296,410.90200933326497,0.6112828435299309
7720,3,0.25,0.5,9,24,-0.034397821802286406,410.2872210170001,0.6029865668329046
7721,3,0.25,0.5,9,25,-0.04750188744706518,412.5658372060181,0.6104814939878174
7722,3,0.25,0.5,9,26,0.20710767670633487,194.2177113504395,0.28801172080742105
7723,3,0.25,0.5,9,27,0.06161398399441931,214.38719727588443,0.3277705142330309
