,ba_m,complex_spread_ratio,repetition,run,pearson,euclidean,mape
1543,3,0.9,2,2,,208.05482616193967,0.32467882180127816
1544,3,0.9,2,3,,208.05482616193967,0.32467882180127816
1545,3,0.9,2,4,,208.05482616193967,0.32467882180127816
1546,3,0.9,2,5,,208.05482616193967,0.32467882180127816
1547,3,0.9,2,6,,208.05482616193967,0.32467882180127816
1548,3,0.9,2,7,,148.20185509041502,0.21836670620866186
1549,3,0.9,2,8,,208.05482616193967,0.32467882180127816
1550,3,0.9,2,9,,195.5232551458951,0.3037592103371461
1551,3,0.9,2,10,,208.05482616193967,0.32467882180127816
1552,3,0.9,2,11,,208.05482616193967,0.32467882180127816
1553,3,0.9,2,12,,208.05482616193967,0.32467882180127816
1554,3,0.9,2,13,,208.05482616193967,0.32467882180127816
1555,3,0.9,2,14,,203.2135762762745,0.3204197135018607
1556,3,0.9,2,15,,208.05482616193967,0.32467882180127816
1557,3,0.9,2,16,,208.05482616193967,0.32467882180127816
1558,3,0.9,2,17,,180.49296385877997,0.27206786329760485
1559,3,0.9,2,18,,208.05482616193967,0.32467882180127816
1560,3,0.9,2,19,,208.05482616193967,0.32467882180127816
1561,3,0.9,2,20,,208.05482616193967,0.32467882180127816
1562,3,0.9,2,21,,187.07050259822822,0.2829358865617109
1563,3,0.9,2,22,,228.5025587571157,0.36185007285305426
1564,3,0.9,2,23,,179.3827165173966,0.2684486290946468
1565,3,0.9,2,24,,178.14641439087094,0.2688132617151251
1566,3,0.9,2,25,,208.05482616193967,0.32467882180127816
1567,3,0.9,2,26,,208.05482616193967,0.32467882180127816
1568,3,0.9,2,27,,208.05482616193967,0.32467882180127816
1569,3,0.9,2,28,,208.05482616193967,0.32467882180127816
1570,3,0.9,2,29,,208.05482616193967,0.32467882180127816
1571,3,0.9,3,0,,220.76243062338233,0.34268837933532864
1572,3,0.9,3,1,,191.22154173613816,0.2922018144227339
1573,3,0.9,3,2,,220.76243062338233,0.34268837933532864
1574,3,0.9,3,3,,175.3056229300502,0.26363531723646205
1575,3,0.9,3,4,,144.29439465631415,0.21184933036939677
1576,3,0.9,3,5,,220.76243062338233,0.34268837933532864
1577,3,0.9,3,6,,141.1575104188776,0.20916293033350927
1578,3,0.9,3,7,,220.76243062338233,0.34268837933532864
1579,3,0.9,3,8,,234.1344466345856,0.36714402108096394
1580,3,0.9,3,9,,220.76243062338233,0.34268837933532864
1581,3,0.9,3,10,,220.76243062338233,0.34268837933532864
1582,3,0.9,3,11,,220.76243062338233,0.34268837933532864
1583,3,0.9,3,12,,220.76243062338233,0.34268837933532864
1584,3,0.9,3,13,,154.558741170228,0.23392097677034127
1585,3,0.9,3,14,,220.76243062338233,0.34268837933532864
1586,3,0.9,3,15,,220.76243062338233,0.34268837933532864
1587,3,0.9,3,16,,220.76243062338233,0.34268837933532864
1588,3,0.9,3,17,,220.76243062338233,0.34268837933532864
1589,3,0.9,3,18,,220.76243062338233,0.34268837933532864
1590,3,0.9,3,19,,220.76243062338233,0.34268837933532864
1591,3,0.9,3,20,,220.76243062338233,0.34268837933532864
1592,3,0.9,3,21,,168.42772986059666,0.25704668464954755
1593,3,0.9,3,22,,220.76243062338233,0.34268837933532864
1594,3,0.9,3,23,,210.84519058320743,0.33302096800139225
1595,3,0.9,3,24,,220.76243062338233,0.34268837933532864
1596,3,0.9,3,25,,201.34261332914284,0.3056444884267125
1597,3,0.9,3,26,,220.7246021984694,0.3457896016322934
1598,3,0.9,3,27,,220.76243062338233,0.34268837933532864
1599,3,0.9,3,28,,190.40431194290616,0.2927790703699264
1600,3,0.9,3,29,,220.76243062338233,0.34268837933532864
1601,3,0.9,4,0,,161.4420348732033,0.2459601482498711
1602,3,0.9,4,1,,167.82782156215944,0.2510318823338191
1603,3,0.9,4,2,,225.95642985475183,0.34968997920241723
1604,3,0.9,4,3,,182.74284151727852,0.28092479268678644
1605,3,0.9,4,4,,195.64812875713267,0.29528035975528794
1606,3,0.9,4,5,,182.74284151727852,0.28092479268678644
1607,3,0.9,4,6,,182.74284151727852,0.28092479268678644
1608,3,0.9,4,7,,239.22651800227698,0.37803064499071554
1609,3,0.9,4,8,,225.98672646979162,0.3541819670260176
1610,3,0.9,4,9,,182.74284151727852,0.28092479268678644
1611,3,0.9,4,10,,182.74284151727852,0.28092479268678644
1612,3,0.9,4,11,,182.74284151727852,0.28092479268678644
1613,3,0.9,4,12,,182.74284151727852,0.28092479268678644
1614,3,0.9,4,13,,182.74284151727852,0.28092479268678644
1615,3,0.9,4,14,,182.74284151727852,0.28092479268678644
1616,3,0.9,4,15,,182.74284151727852,0.28092479268678644
1617,3,0.9,4,16,,182.74284151727852,0.28092479268678644
1618,3,0.9,4,17,,182.74284151727852,0.28092479268678644
1619,3,0.9,4,18,,217.05081045473307,0.33826254405095985
1620,3,0.9,4,19,,182.74284151727852,0.28092479268678644
1621,3,0.9,4,20,,186.3201884768349,0.2828476212047218
1622,3,0.9,4,21,,192.97153579078295,0.2945497984745786
1623,3,0.9,4,22,,188.71048510182263,0.2885809602774178
1624,3,0.9,4,23,,213.48789568372095,0.3311632427728457
1625,3,0.9,4,24,,182.74284151727852,0.28092479268678644
1626,3,0.9,4,25,,185.32465526198325,0.2808491478843628
1627,3,0.9,4,26,,185.1831173892691,0.28426842655788614
1628,3,0.9,4,27,,182.74284151727852,0.28092479268678644
1629,3,0.9,4,28,,182.74284151727852,0.28092479268678644
1630,3,0.9,4,29,,182.74284151727852,0.28092479268678644
1631,3,0.9,5,0,,226.9108082771148,0.35269855308520276
1632,3,0.9,5,1,,170.28201908720246,0.2602089665499007
1633,3,0.9,5,2,,246.45074296453092,0.3937579839496527
1634,3,0.9,5,3,,226.9108082771148,0.35269855308520276
1635,3,0.9,5,4,,226.9108082771148,0.35269855308520276
1636,3,0.9,5,5,,160.87754660911438,0.24010172776833724
1637,3,0.9,5,6,,226.9108082771148,0.35269855308520276
1638,3,0.9,5,7,,226.9108082771148,0.35269855308520276
1639,3,0.9,5,8,,226.9108082771148,0.35269855308520276
1640,3,0.9,5,9,,226.9108082771148,0.35269855308520276
1641,3,0.9,5,10,,233.6009458359929,0.365507728582212
1642,3,0.9,5,11,,190.71797398391254,0.292875780917439
1643,3,0.9,5,12,,226.9108082771148,0.35269855308520276
1644,3,0.9,5,13,,190.81058388679278,0.3036863275980645
1645,3,0.9,5,14,,216.4039106897287,0.3357484623801053
1646,3,0.9,5,15,,226.9108082771148,0.35269855308520276
1647,3,0.9,5,16,,219.1111583443425,0.33289538887177456
1648,3,0.9,5,17,,184.08075620552313,0.27824701927360945
1649,3,0.9,5,18,,226.9108082771148,0.35269855308520276
1650,3,0.9,5,19,,191.80707284074484,0.29194766986382525
1651,3,0.9,5,20,,226.9108082771148,0.35269855308520276
1652,3,0.9,5,21,,173.90369155839096,0.26165791776223735
1653,3,0.9,5,22,,160.88294983075724,0.24265333259183208
1654,3,0.9,5,23,,226.9108082771148,0.35269855308520276
1655,3,0.9,5,24,,226.9108082771148,0.35269855308520276
1656,3,0.9,5,25,,204.22307252759302,0.310096164654135
1657,3,0.9,5,26,,188.80600052962498,0.2832954691629976
1658,3,0.9,5,27,,209.87090758237198,0.32234264082063196
1659,3,0.9,5,28,,226.9108082771148,0.35269855308520276
1660,3,0.9,5,29,,226.9108082771148,0.35269855308520276
1661,3,0.9,6,0,,242.2752799213173,0.37827087017343103
1662,3,0.9,6,1,,242.2752799213173,0.37827087017343103
1663,3,0.9,6,2,,242.2752799213173,0.37827087017343103
1664,3,0.9,6,3,,242.2752799213173,0.37827087017343103
1665,3,0.9,6,4,,242.2752799213173,0.37827087017343103
1666,3,0.9,6,5,,242.2752799213173,0.37827087017343103
1667,3,0.9,6,6,,242.2752799213173,0.37827087017343103
1668,3,0.9,6,7,,242.2752799213173,0.37827087017343103
1669,3,0.9,6,8,,242.2752799213173,0.37827087017343103
1670,3,0.9,6,9,,242.2752799213173,0.37827087017343103
1671,3,0.9,6,10,,242.2752799213173,0.37827087017343103
1672,3,0.9,6,11,,242.2752799213173,0.37827087017343103
1673,3,0.9,6,12,,208.2931156299152,0.3188046721476166
1674,3,0.9,6,13,,242.2752799213173,0.37827087017343103
1675,3,0.9,6,14,,242.2752799213173,0.37827087017343103
1676,3,0.9,6,15,,242.2752799213173,0.37827087017343103
1677,3,0.9,6,16,,242.2752799213173,0.37827087017343103
1678,3,0.9,6,17,,242.2752799213173,0.37827087017343103
1679,3,0.9,6,18,,242.2752799213173,0.37827087017343103
1680,3,0.9,6,19,,242.2752799213173,0.37827087017343103
1681,3,0.9,6,20,,242.2752799213173,0.37827087017343103
1682,3,0.9,6,21,,242.2752799213173,0.37827087017343103
1683,3,0.9,6,22,,242.2752799213173,0.37827087017343103
1684,3,0.9,6,23,,242.2752799213173,0.37827087017343103
1685,3,0.9,6,24,,242.2752799213173,0.37827087017343103
1686,3,0.9,6,25,,242.2752799213173,0.37827087017343103
1687,3,0.9,6,26,,242.2752799213173,0.37827087017343103
1688,3,0.9,6,27,,242.2752799213173,0.37827087017343103
1689,3,0.9,6,28,,242.2752799213173,0.37827087017343103
1690,3,0.9,6,29,,242.2752799213173,0.37827087017343103
1691,3,0.9,7,0,,176.51125668238763,0.2673366663441957
1692,3,0.9,7,1,,176.51125668238763,0.2673366663441957
1693,3,0.9,7,2,,205.77626833825096,0.3158827747468344
1694,3,0.9,7,3,,176.51125668238763,0.2673366663441957
1695,3,0.9,7,4,,205.7260345884379,0.31345118174069636
1696,3,0.9,7,5,,176.51125668238763,0.2673366663441957
1697,3,0.9,7,6,,176.51125668238763,0.2673366663441957
1698,3,0.9,7,7,,176.51125668238763,0.2673366663441957
1699,3,0.9,7,8,,176.51125668238763,0.2673366663441957
1700,3,0.9,7,9,,176.51125668238763,0.2673366663441957
1701,3,0.9,7,10,,176.51125668238763,0.2673366663441957
1702,3,0.9,7,11,,176.51125668238763,0.2673366663441957
1703,3,0.9,7,12,,176.51125668238763,0.2673366663441957
1704,3,0.9,7,13,,176.51125668238763,0.2673366663441957
1705,3,0.9,7,14,,176.51125668238763,0.2673366663441957
1706,3,0.9,7,15,,176.51125668238763,0.2673366663441957
1707,3,0.9,7,16,,176.51125668238763,0.2673366663441957
1708,3,0.9,7,17,,176.51125668238763,0.2673366663441957
1709,3,0.9,7,18,,176.51125668238763,0.2673366663441957
1710,3,0.9,7,19,,246.54196317747005,0.3844091118483297
1711,3,0.9,7,20,,176.51125668238763,0.2673366663441957
1712,3,0.9,7,21,,176.51125668238763,0.2673366663441957
1713,3,0.9,7,22,,176.51125668238763,0.2673366663441957
1714,3,0.9,7,23,,176.51125668238763,0.2673366663441957
1715,3,0.9,7,24,,176.51125668238763,0.2673366663441957
1716,3,0.9,7,25,,176.51125668238763,0.2673366663441957
1717,3,0.9,7,26,,176.51125668238763,0.2673366663441957
1718,3,0.9,7,27,,176.51125668238763,0.2673366663441957
1719,3,0.9,7,28,,176.51125668238763,0.2673366663441957
1720,3,0.9,7,29,,176.51125668238763,0.2673366663441957
1721,3,0.9,8,0,,183.70670658931067,0.27670752392095305
1722,3,0.9,8,1,,183.70670658931067,0.27670752392095305
1723,3,0.9,8,2,,172.99083913936042,0.25996837928428995
1724,3,0.9,8,3,,183.70670658931067,0.27670752392095305
1725,3,0.9,8,4,,210.90280211979197,0.33797805645893714
1726,3,0.9,8,5,,183.70670658931067,0.27670752392095305
1727,3,0.9,8,6,,183.70670658931067,0.27670752392095305
1728,3,0.9,8,7,,183.70670658931067,0.27670752392095305
1729,3,0.9,8,8,,183.70670658931067,0.27670752392095305
1730,3,0.9,8,9,,183.70670658931067,0.27670752392095305
1731,3,0.9,8,10,,183.70670658931067,0.27670752392095305
1732,3,0.9,8,11,,183.70670658931067,0.27670752392095305
1733,3,0.9,8,12,,183.70670658931067,0.27670752392095305
1734,3,0.9,8,13,,183.70670658931067,0.27670752392095305
1735,3,0.9,8,14,,183.70670658931067,0.27670752392095305
1736,3,0.9,8,15,,183.70670658931067,0.27670752392095305
1737,3,0.9,8,16,,183.70670658931067,0.27670752392095305
1738,3,0.9,8,17,,183.70670658931067,0.27670752392095305
1739,3,0.9,8,18,,183.70670658931067,0.27670752392095305
1740,3,0.9,8,19,,183.70670658931067,0.27670752392095305
1741,3,0.9,8,20,,226.51143516134675,0.3596507307084517
1742,3,0.9,8,21,,183.70670658931067,0.27670752392095305
1743,3,0.9,8,22,,183.70670658931067,0.27670752392095305
1744,3,0.9,8,23,,183.70670658931067,0.27670752392095305
1745,3,0.9,8,24,,183.70670658931067,0.27670752392095305
1746,3,0.9,8,25,,183.70670658931067,0.27670752392095305
1747,3,0.9,8,26,,183.70670658931067,0.27670752392095305
1748,3,0.9,8,27,,183.70670658931067,0.27670752392095305
1749,3,0.9,8,28,,180.82485544405597,0.27726009922138495
1750,3,0.9,8,29,,183.70670658931067,0.27670752392095305
1751,3,0.9,9,0,,215.74152280358365,0.3340389080184391
1752,3,0.9,9,1,,183.79719092965527,0.2791725634067171
1753,3,0.9,9,2,,223.71431862326128,0.3470709562625882
1754,3,0.9,9,3,,215.74152280358365,0.3340389080184391
1755,3,0.9,9,4,,215.74152280358365,0.3340389080184391
1756,3,0.9,9,5,,215.74152280358365,0.3340389080184391
1757,3,0.9,9,6,,215.74152280358365,0.3340389080184391
1758,3,0.9,9,7,,215.74152280358365,0.3340389080184391
1759,3,0.9,9,8,,215.74152280358365,0.3340389080184391
1760,3,0.9,9,9,,215.74152280358365,0.3340389080184391
1761,3,0.9,9,10,,175.31056471600968,0.2664771636928123
1762,3,0.9,9,11,,215.74152280358365,0.3340389080184391
1763,3,0.9,9,12,,215.74152280358365,0.3340389080184391
1764,3,0.9,9,13,,215.74152280358365,0.3340389080184391
1765,3,0.9,9,14,,215.74152280358365,0.3340389080184391
1766,3,0.9,9,15,,215.74152280358365,0.3340389080184391
1767,3,0.9,9,16,,215.74152280358365,0.3340389080184391
1768,3,0.9,9,17,,215.74152280358365,0.3340389080184391
1769,3,0.9,9,18,,215.74152280358365,0.3340389080184391
1770,3,0.9,9,19,,215.74152280358365,0.3340389080184391
1771,3,0.9,9,20,,193.97261777632446,0.29497505804124075
1772,3,0.9,9,21,,215.74152280358365,0.3340389080184391
1773,3,0.9,9,22,,203.67654588138905,0.31406164080031945
1774,3,0.9,9,23,,215.74152280358365,0.3340389080184391
1775,3,0.9,9,24,,215.74152280358365,0.3340389080184391
1776,3,0.9,9,25,,215.74152280358365,0.3340389080184391
1777,3,0.9,9,26,,215.74152280358365,0.3340389080184391
1778,3,0.9,9,27,,176.0041321021225,0.2678042374389724
1779,3,0.9,9,28,,215.74152280358365,0.3340389080184391
1780,3,0.9,9,29,,215.74152280358365,0.3340389080184391
1781,5,0.05,0,0,0.1910045181555522,307.2605929352407,0.40983992023211596
1782,5,0.05,0,1,0.13299484660344182,250.95007726879956,0.3268450846129855
1783,5,0.05,0,2,0.1324687609661422,290.7653462070287,0.38375247080601116
1784,5,0.05,0,3,0.17680916464402316,304.28863626749194,0.4043180265515845
1785,5,0.05,0,4,0.19253572797969035,246.59570459175083,0.32119662617564265
1786,5,0.05,0,5,0.19313891711948486,247.75551925029004,0.3244533578476867
1787,5,0.05,0,6,0.1977686262758982,245.36621854113184,0.3199290111469646
1788,5,0.05,0,7,0.18649353390723808,247.34058031920392,0.32286661626092333
1789,5,0.05,0,8,0.19034779884955524,247.2343440707294,0.3212627315229223
1790,5,0.05,0,9,0.06667704299547382,278.4042123709176,0.35540610227488906
1791,5,0.05,0,10,0.19625945946862652,248.7050205417338,0.3241927586455115
1792,5,0.05,0,11,0.19793912534518668,245.26210348038774,0.3204705151922717
1793,5,0.05,0,12,0.19829961917856095,245.48861229199997,0.3193139514214787
1794,5,0.05,0,13,0.03822784866277381,281.9194416178519,0.3610632128216576
1795,5,0.05,0,14,0.19185298800652628,245.478182463238,0.3193403289151037
1796,5,0.05,0,15,0.1920839381535078,245.55087222311076,0.3200632711016184
1797,5,0.05,0,16,0.20725936275600523,246.16098904953924,0.3211057003449054
1798,5,0.05,0,17,0.1810812604567796,245.93417973095166,0.3183840322710811
1799,5,0.05,0,18,0.19152119408014545,243.15631386951213,0.31598051141468764
1800,5,0.05,0,19,0.15392005384421964,288.8339664325553,0.38037371130005093
1801,5,0.05,0,20,0.19612395017806464,246.93839062085343,0.3223544702733412
1802,5,0.05,0,21,0.18606087933533444,284.0961432240984,0.3725174364881901
1803,5,0.05,0,22,0.2008108992343558,246.47701002155085,0.3220256446727339
1804,5,0.05,0,23,0.1947426288394921,243.84070189048802,0.3161934173462145
1805,5,0.05,0,24,0.19278478238387944,245.38871550554595,0.31790431369808186
1806,5,0.05,0,25,0.19410759204588646,247.9038529145187,0.32516932812703286
1807,5,0.05,0,26,0.18917272168132707,247.92607596454505,0.3241629637943116
1808,5,0.05,0,27,0.1935938903973625,245.26779487007173,0.3180580785647384
1809,5,0.05,0,28,0.2013249804233316,248.2002375622432,0.32448708169657503
1810,5,0.05,0,29,0.2008724227861158,246.19325124514432,0.3201037726797721
1811,5,0.05,1,0,0.21393461025222307,263.734832656718,0.3347617343159688
1812,5,0.05,1,1,0.20170392999052947,263.17457403511133,0.3342965065468944
1813,5,0.05,1,2,0.20456679815113468,264.7888482876603,0.33742685596096983
1814,5,0.05,1,3,0.2141154807676812,265.4562042293274,0.33700478888863356
1815,5,0.05,1,4,0.20419515354998055,264.2114721987635,0.335819521565417
1816,5,0.05,1,5,0.20265809274801186,264.5311426359735,0.3371112673872863
1817,5,0.05,1,6,0.20956182301198548,263.1656788110247,0.3339414482589346
1818,5,0.05,1,7,0.201975748504301,264.73665751032905,0.337416517201193
1819,5,0.05,1,8,0.21259865475418258,265.57952619056823,0.33795992355046195
1820,5,0.05,1,9,0.19895414094156472,262.070740324743,0.33160258630153594
1821,5,0.05,1,10,0.20467302372488483,264.3996298614193,0.3363346306756117
1822,5,0.05,1,11,0.2032668656249439,264.8220111022147,0.3370088860118472
1823,5,0.05,1,12,0.20471750190707527,265.69775833754994,0.33820353523695923
1824,5,0.05,1,13,0.20560041087355638,266.0949360805393,0.3384558496689947
1825,5,0.05,1,14,0.21587464637215295,263.254674911281,0.3349456676788966
1826,5,0.05,1,15,0.21867293203375185,265.5971807124106,0.3371433563531793
1827,5,0.05,1,16,0.2029461661545868,265.48713957632873,0.3388155903381777
1828,5,0.05,1,17,0.1992396502437809,265.4960097789501,0.3380233030662379
1829,5,0.05,1,18,0.21447712318620651,264.73915421160615,0.3363582066259035
1830,5,0.05,1,19,0.12378657906926112,313.82815436503455,0.4178075517846884
1831,5,0.05,1,20,0.2060032752443827,265.7221110274574,0.33896300834556053
1832,5,0.05,1,21,0.20657471359905188,264.4802376524374,0.3355584695243376
1833,5,0.05,1,22,0.2162055378287749,266.34038916261363,0.3380111337735232
1834,5,0.05,1,23,0.21992723860318394,264.54718811576237,0.3359989692294032
1835,5,0.05,1,24,0.2060770082757184,263.5643068684744,0.33507443211440696
1836,5,0.05,1,25,0.20126395184455345,265.14586217774666,0.3369864269542424
1837,5,0.05,1,26,0.19767152668241447,263.9940095634434,0.33564156936549144
1838,5,0.05,1,27,0.20079262697866232,265.0680954037725,0.33734895102571577
1839,5,0.05,1,28,0.21428898657726395,263.57032411577285,0.3337157501168428
1840,5,0.05,1,29,0.2162103007178022,265.18122505143316,0.3375165611204089
1841,5,0.05,2,0,-0.029211025759340245,362.51416787223144,0.5225289419116618
1842,5,0.05,2,1,-0.03020996028150688,359.5738056260133,0.5167261379054108
1843,5,0.05,2,2,-0.027413924038927187,360.2936099009844,0.5179584951250776
1844,5,0.05,2,3,-0.03140114606599228,359.2765656237647,0.5155389532692555
1845,5,0.05,2,4,-0.009843478842903531,361.48174525685073,0.5207629728594205
1846,5,0.05,2,5,-0.018433207763320122,359.8320501352628,0.5161150715607373
1847,5,0.05,2,6,0.18450015204974388,254.37676869661075,0.3340306361113612
1848,5,0.05,2,7,-0.019955731284048314,359.4910012235825,0.5173172001126606
1849,5,0.05,2,8,-0.008769625415805086,362.99543232769855,0.5221239938561001
1850,5,0.05,2,9,-0.03088821216275822,362.08158508029436,0.5191351102510312
1851,5,0.05,2,10,-0.026791629471812645,361.3588462702788,0.5189666207108803
1852,5,0.05,2,11,-0.019697236960665568,360.7767024779832,0.5194955028051411
1853,5,0.05,2,12,-0.022102930719322234,361.757360059497,0.5209349771932189
1854,5,0.05,2,13,-0.017364770989867637,294.1380960934023,0.40424338940475835
1855,5,0.05,2,14,-0.02991985772837456,360.41897720442256,0.5177711108841948
1856,5,0.05,2,15,-0.01994715361465363,362.54839260421767,0.5217824836309859
1857,5,0.05,2,16,-0.008284419606505429,361.7951614937963,0.5208707360114044
1858,5,0.05,2,17,-0.018545871802266262,361.2264178523322,0.5186911286278956
1859,5,0.05,2,18,-0.0168357245634506,360.91565541443475,0.5186418787383691
1860,5,0.05,2,19,-0.02655237371913038,359.70414359063017,0.5160554627252592
1861,5,0.05,2,20,-0.019586054161853893,362.1927964870869,0.5206469589171073
1862,5,0.05,2,21,0.1980025965768225,262.414124820725,0.33972232477962266
1863,5,0.05,2,22,-0.03144695735545649,359.62989479486333,0.5176164488302383
1864,5,0.05,2,23,-0.026699512797331265,357.9572887528422,0.514967198553691
1865,5,0.05,2,24,-0.019757499857884272,361.9625522990109,0.520004368754499
1866,5,0.05,2,25,-0.019599326201165463,359.95035225163093,0.5179813918250845
1867,5,0.05,2,26,-0.015484470351333664,361.7130643054102,0.520352358740417
1868,5,0.05,2,27,-0.01629006326904593,360.7069124200754,0.5173613227370549
1869,5,0.05,2,28,-0.025058721023584734,361.0533509536949,0.5207384936018027
1870,5,0.05,2,29,-0.036252714338232794,358.8255520664529,0.516838962150647
1871,5,0.05,3,0,0.21196751234448655,271.7754039740672,0.3559937425648965
1872,5,0.05,3,1,0.22717501867251724,272.89740959309944,0.36092829217987693
1873,5,0.05,3,2,0.22650697364519576,273.5980436815485,0.36056061784122506
1874,5,0.05,3,3,0.24563445135721385,273.85557351066166,0.36184213033320706
1875,5,0.05,3,4,0.23079815156974348,271.2580921181376,0.3574956539420469
1876,5,0.05,3,5,0.21872857393670567,272.3484066965961,0.3570020125070997
1877,5,0.05,3,6,0.20381886914216918,288.56089522420046,0.3779470699392922
1878,5,0.05,3,7,0.20300610714757464,271.2439698567151,0.3542267204505782
1879,5,0.05,3,8,0.22781278405842317,271.1878976470755,0.3557367964764559
1880,5,0.05,3,9,0.1850862315276296,268.5629804005251,0.34939826518510414
1881,5,0.05,3,10,0.22706791866201828,273.3678310985296,0.36135003732923626
1882,5,0.05,3,11,0.22726501707630775,272.23006991579734,0.35813206796045743
1883,5,0.05,3,12,0.26159177938936246,273.91004495605375,0.36109370295639615
1884,5,0.05,3,13,0.2074992985606239,273.54886970429567,0.35926900607605655
1885,5,0.05,3,14,0.1682878748230454,302.18291151208933,0.4033365067919122
1886,5,0.05,3,15,0.19846890425081076,252.75441886416925,0.3307734009587728
1887,5,0.05,3,16,0.21374055769975872,269.2448973228572,0.3536522676608589
1888,5,0.05,3,17,0.21784485708651255,272.72055760801123,0.35696160071204625
1889,5,0.05,3,18,0.2576010876202231,274.0616564026915,0.3631449615369375
1890,5,0.05,3,19,0.24713449015161323,271.4588620114234,0.3550891661388631
1891,5,0.05,3,20,0.08807947767196733,250.7976953752136,0.32020135452289017
1892,5,0.05,3,21,0.23758929227300096,271.4112468316771,0.3550719575461531
1893,5,0.05,3,22,0.2562312320104117,273.1003437341306,0.36093827412728285
1894,5,0.05,3,23,0.22970215620000736,273.43983765606134,0.36007284683134994
1895,5,0.05,3,24,0.2103528711657614,271.64202774215045,0.3553362293201108
1896,5,0.05,3,25,0.23234442705521333,271.785799573088,0.3575229167652551
1897,5,0.05,3,26,0.2258159797693191,270.8668157261926,0.35446382581005825
1898,5,0.05,3,27,0.2119789501315563,271.6792870428398,0.3539210533465469
1899,5,0.05,3,28,0.227156702895608,273.9113931099893,0.3618530327973481
1900,5,0.05,3,29,0.09008926530853227,326.1530536847971,0.44672211259374484
1901,5,0.05,4,0,0.11103668301791682,263.3320615371638,0.33025078558054477
1902,5,0.05,4,1,0.021125511534024175,299.0107573734296,0.39335860443432447
1903,5,0.05,4,2,0.1300153897119038,290.8369131801476,0.378969047151521
1904,5,0.05,4,3,0.22486666110059142,263.5061359845119,0.33555530379504656
1905,5,0.05,4,4,0.11575732356161172,286.0711132866699,0.37361479087052546
1906,5,0.05,4,5,0.1368865937932495,290.24722798651914,0.38027331399954384
1907,5,0.05,4,6,0.1346195477564245,288.1779704023711,0.3759704720936636
1908,5,0.05,4,7,0.12013718486595974,290.9552965008649,0.38033021111318027
1909,5,0.05,4,8,0.11712541498508854,290.05442496359996,0.3777328902887733
1910,5,0.05,4,9,0.12706190228208633,290.2265530060065,0.3781512435813204
1911,5,0.05,4,10,0.1320360944739559,288.2411794989155,0.37612383910620567
1912,5,0.05,4,11,0.13624090823335844,291.6755778928405,0.381276091485597
1913,5,0.05,4,12,0.11882661564604913,288.24431291695544,0.3766199707078037
1914,5,0.05,4,13,0.1309084202099838,288.3948815127862,0.3775283500732541
1915,5,0.05,4,14,0.1474068340091427,288.2906643780991,0.37553800533179943
1916,5,0.05,4,15,0.1349370838640054,288.0842073427117,0.3773550325569197
1917,5,0.05,4,16,0.1233304008476438,288.5909641982818,0.37640242696818565
1918,5,0.05,4,17,0.2137135700355779,275.15809143893375,0.35647564011387517
1919,5,0.05,4,18,0.1283107707934041,283.3031239895104,0.3691470799178312
1920,5,0.05,4,19,0.12122198142753286,289.22872143577666,0.3775677420412881
1921,5,0.05,4,20,0.14510217780672552,287.35417130707475,0.3744662483517442
1922,5,0.05,4,21,0.19253473870326332,256.47465250703897,0.32621986033840306
1923,5,0.05,4,22,0.14106348888974962,290.05580877388866,0.37782273245142434
1924,5,0.05,4,23,0.12250912601803299,290.8278024001534,0.3804824139353866
1925,5,0.05,4,24,0.09980216947041705,287.10312876430453,0.37519104856531804
1926,5,0.05,4,25,0.1328741442360137,287.3327419165323,0.37310844903892576
1927,5,0.05,4,26,0.12968525162058084,288.18589164752984,0.3759086084634122
1928,5,0.05,4,27,0.1295027530149054,288.58656682552777,0.3769217960778841
1929,5,0.05,4,28,0.2356407295950658,231.70994015516033,0.29809681409918526
1930,5,0.05,4,29,0.13455748558750016,290.4789844968746,0.37877926984426097
1931,5,0.05,5,0,0.16967240425226437,241.5062087350096,0.3025581918443134
1932,5,0.05,5,1,0.18306236296923387,241.86965325622955,0.30185200148832486
1933,5,0.05,5,2,0.18755878384406954,241.8202505875557,0.30131504348835486
1934,5,0.05,5,3,0.17042918773557136,240.3789219119495,0.30031934155277634
1935,5,0.05,5,4,0.17337942481815116,240.66211043938367,0.299796868034283
1936,5,0.05,5,5,0.1883759987862893,241.1626180066022,0.30049172311343425
1937,5,0.05,5,6,0.18123731375601496,242.30555715976757,0.3024758299258651
1938,5,0.05,5,7,0.18404444612461165,241.24048149886542,0.30131835063587425
1939,5,0.05,5,8,0.17707285351193716,240.66049697559308,0.29911579132223365
1940,5,0.05,5,9,0.17017336143262976,241.85525908097108,0.3010431554415179
1941,5,0.05,5,10,0.172832969992059,240.6069846179898,0.30113476332683226
1942,5,0.05,5,11,0.17247646004763065,242.1590535807494,0.3036415055159251
1943,5,0.05,5,12,0.1789284974378523,240.06323102646888,0.2980462888710626
1944,5,0.05,5,13,0.1753282903808939,241.88321238357602,0.30315084004905424
1945,5,0.05,5,14,0.18589149321422074,241.9587812784273,0.3015483989415125
1946,5,0.05,5,15,0.18905904493324735,240.66896494367344,0.29863947144153796
1947,5,0.05,5,16,0.17259105387701737,242.6673219292297,0.3035296060330234
1948,5,0.05,5,17,0.1756865450005022,242.57732358069748,0.3026998097840057
